id,user,session_identifier,type,laboratory,reservation_start,use_start,utc_use_end,reservation_start_timestamp,use_start_timestamp,utc_use_end_timestamp,time_to_start,highest_position_in_queue,duration,timezone_minutes
164,Equipo4_2,Confidential,ide,fpga altera,2022-10-06T23:19:30,2022-10-06T23:19:30,2022-10-07T04:20:14,1665091170.0,1665091170.0,1665109214.0,0.0,,18044.0,300
165,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T01:36:21,2022-10-07T01:36:25,2022-10-07T01:39:34,1665099381.0,1665099385.0,1665099574.0,4.0,0,189.0,300
166,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T01:36:22,2022-10-07T01:36:25,2022-10-07T01:39:30,1665099382.0,1665099385.0,1665099570.0,3.0,0,185.0,300
167,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T01:41:08,2022-10-07T01:41:15,2022-10-07T01:42:18,1665099668.0,1665099675.0,1665099738.0,7.0,0,63.0,300
168,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T01:41:09,2022-10-07T01:41:14,2022-10-07T01:42:17,1665099669.0,1665099674.0,1665099737.0,5.0,0,63.0,300
169,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T01:49:01,2022-10-07T01:49:07,2022-10-07T01:50:41,1665100141.0,1665100147.0,1665100241.0,6.0,0,94.0,300
170,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T01:49:03,2022-10-07T01:49:06,2022-10-07T01:50:40,1665100143.0,1665100146.0,1665100240.0,3.0,0,94.0,300
171,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T01:52:09,2022-10-07T01:52:13,2022-10-07T01:55:19,1665100329.0,1665100333.0,1665100519.0,4.0,0,186.0,300
172,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T01:52:09,2022-10-07T01:52:12,2022-10-07T01:55:18,1665100329.0,1665100332.0,1665100518.0,3.0,0,186.0,300
173,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T01:55:28,2022-10-07T01:55:32,2022-10-07T01:56:57,1665100528.0,1665100532.0,1665100617.0,4.0,,85.0,300
174,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T01:55:29,2022-10-07T01:55:32,2022-10-07T01:56:56,1665100529.0,1665100532.0,1665100616.0,3.0,0,84.0,300
175,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T02:00:38,2022-10-07T02:00:42,2022-10-07T02:02:17,1665100838.0,1665100842.0,1665100937.0,4.0,0,95.0,300
176,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T02:00:39,2022-10-07T02:00:41,2022-10-07T02:02:14,1665100839.0,1665100841.0,1665100934.0,2.0,0,93.0,300
177,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T02:04:43,2022-10-07T02:04:49,2022-10-07T02:05:26,1665101083.0,1665101089.0,1665101126.0,6.0,0,37.0,300
178,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T02:04:44,2022-10-07T02:04:48,2022-10-07T02:05:20,1665101084.0,1665101088.0,1665101120.0,4.0,0,32.0,300
179,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-07T02:06:48,2022-10-07T02:06:53,2022-10-07T02:10:02,1665101208.0,1665101213.0,1665101402.0,5.0,0,189.0,300
180,Equipo4_2,Confidential,realtime,fpga altera,2022-10-07T02:06:49,2022-10-07T02:06:51,2022-10-07T02:09:57,1665101209.0,1665101211.0,1665101397.0,2.0,0,186.0,300
181,Equipo4_2,Confidential,ide,fpga altera,2022-10-07T04:23:12,2022-10-07T04:23:13,2022-10-07T04:53:25,1665109392.0,1665109393.0,1665111205.0,1.0,,1812.0,300
182,Equipo6_2,Confidential,ide,fpga altera,2022-10-07T04:56:28,2022-10-07T04:56:28,2022-10-07T05:48:46,1665111388.0,1665111388.0,1665114526.0,0.0,,3138.0,300
183,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-07T04:56:38,2022-10-07T04:56:42,2022-10-07T04:57:29,1665111398.0,1665111402.0,1665111449.0,4.0,,47.0,300
184,Equipo6_2,Confidential,realtime,fpga altera,2022-10-07T04:56:38,2022-10-07T04:56:41,2022-10-07T04:57:24,1665111398.0,1665111401.0,1665111444.0,3.0,0,43.0,300
185,Equipo6_2,Confidential,ide,fpga altera,2022-10-07T06:54:06,2022-10-07T06:54:07,2022-10-07T07:04:18,1665118446.0,1665118447.0,1665119058.0,1.0,,611.0,300
186,Equipo6_2,Confidential,ide,fpga altera,2022-10-07T07:10:31,2022-10-07T07:10:32,2022-10-07T07:24:44,1665119431.0,1665119432.0,1665120284.0,1.0,,852.0,300
187,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-07T07:11:16,2022-10-07T07:11:24,2022-10-07T07:13:19,1665119476.0,1665119484.0,1665119599.0,8.0,0,115.0,300
189,Equipo6_2,Confidential,realtime,fpga altera,2022-10-07T07:11:20,2022-10-07T07:11:23,2022-10-07T07:13:17,1665119480.0,1665119483.0,1665119597.0,3.0,0,114.0,300
190,Equipo6_2,Confidential,aggregator,fpga altera,2022-10-07T07:13:08,2022-10-07T07:13:12,2022-10-07T07:14:41,1665119588.0,1665119592.0,1665119681.0,4.0,,89.0,300
191,Equipo6_2,Confidential,realtime,fpga altera,2022-10-07T07:13:08,2022-10-07T07:13:12,2022-10-07T07:14:36,1665119588.0,1665119592.0,1665119676.0,4.0,0,84.0,300
192,Equipo1_1,Confidential,ide,fpga altera,2022-10-07T19:49:38,2022-10-07T19:49:39,2022-10-07T21:01:55,1665164978.0,1665164979.0,1665169315.0,1.0,,4336.0,300
193,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T20:37:44,2022-10-07T20:37:49,2022-10-07T20:38:46,1665167864.0,1665167869.0,1665167926.0,5.0,0,57.0,300
194,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T20:37:45,2022-10-07T20:37:48,2022-10-07T20:38:42,1665167865.0,1665167868.0,1665167922.0,3.0,0,54.0,300
195,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T20:49:46,2022-10-07T20:49:50,2022-10-07T20:51:02,1665168586.0,1665168590.0,1665168662.0,4.0,0,72.0,300
196,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T20:49:46,2022-10-07T20:49:48,2022-10-07T20:51:01,1665168586.0,1665168588.0,1665168661.0,2.0,0,73.0,300
197,Equipo1_1,Confidential,ide,fpga altera,2022-10-07T20:52:17,2022-10-07T20:52:18,2022-10-07T21:22:31,1665168737.0,1665168738.0,1665170551.0,1.0,,1813.0,300
198,Equipo1_1,Confidential,ide,fpga altera,2022-10-07T21:13:07,2022-10-07T21:13:07,2022-10-07T21:27:20,1665169987.0,1665169987.0,1665170840.0,0.0,,853.0,300
199,Equipo1_1,Confidential,ide,fpga altera,2022-10-07T21:25:25,2022-10-07T21:25:25,2022-10-07T22:43:46,1665170725.0,1665170725.0,1665175426.0,0.0,,4701.0,300
200,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T21:26:50,2022-10-07T21:26:55,2022-10-07T21:28:03,1665170810.0,1665170815.0,1665170883.0,5.0,,68.0,300
201,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T21:26:51,2022-10-07T21:26:54,2022-10-07T21:27:58,1665170811.0,1665170814.0,1665170878.0,3.0,0,64.0,300
202,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T21:28:33,2022-10-07T21:28:38,2022-10-07T21:29:41,1665170913.0,1665170918.0,1665170981.0,5.0,0,63.0,300
203,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T21:28:33,2022-10-07T21:28:37,2022-10-07T21:29:40,1665170913.0,1665170917.0,1665170980.0,4.0,0,63.0,300
204,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T21:31:46,2022-10-07T21:31:55,2022-10-07T21:33:50,1665171106.0,1665171115.0,1665171230.0,9.0,0,115.0,300
205,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T21:31:48,2022-10-07T21:31:53,2022-10-07T21:33:47,1665171108.0,1665171113.0,1665171227.0,5.0,0,114.0,300
206,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T21:48:08,2022-10-07T21:48:17,2022-10-07T21:50:55,1665172088.0,1665172097.0,1665172255.0,9.0,0,158.0,300
208,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T21:48:12,2022-10-07T21:48:16,2022-10-07T21:50:50,1665172092.0,1665172096.0,1665172250.0,4.0,0,154.0,300
209,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T21:53:30,2022-10-07T21:53:35,2022-10-07T21:54:48,1665172410.0,1665172415.0,1665172488.0,5.0,0,73.0,300
210,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T21:53:31,2022-10-07T21:53:34,2022-10-07T21:54:47,1665172411.0,1665172414.0,1665172487.0,3.0,0,73.0,300
211,Equipo1_1,Confidential,aggregator,fpga altera,2022-10-07T22:09:56,2022-10-07T22:10:01,2022-10-07T22:11:17,1665173396.0,1665173401.0,1665173477.0,5.0,0,76.0,300
212,Equipo1_1,Confidential,realtime,fpga altera,2022-10-07T22:09:57,2022-10-07T22:10:00,2022-10-07T22:11:14,1665173397.0,1665173400.0,1665173474.0,3.0,0,74.0,300
213,Equipo3_1,Confidential,ide,fpga altera,2022-10-07T22:26:38,2022-10-07T22:26:39,2022-10-08T01:18:59,1665174398.0,1665174399.0,1665184739.0,1.0,,10340.0,300
214,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-07T22:27:02,2022-10-07T22:27:06,2022-10-07T22:28:14,1665174422.0,1665174426.0,1665174494.0,4.0,,68.0,300
215,Equipo3_1,Confidential,realtime,fpga altera,2022-10-07T22:27:04,2022-10-07T22:27:06,2022-10-07T22:28:09,1665174424.0,1665174426.0,1665174489.0,2.0,0,63.0,300
216,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-07T22:30:08,2022-10-07T22:30:14,2022-10-07T22:32:51,1665174608.0,1665174614.0,1665174771.0,6.0,0,157.0,300
217,Equipo3_1,Confidential,realtime,fpga altera,2022-10-07T22:30:10,2022-10-07T22:30:12,2022-10-07T22:32:47,1665174610.0,1665174612.0,1665174767.0,2.0,0,155.0,300
218,Equipo5_3,Confidential,ide,fpga altera,2022-10-07T22:51:05,2022-10-07T22:51:06,2022-10-08T03:51:38,1665175865.0,1665175866.0,1665193898.0,1.0,,18032.0,300
219,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-07T23:00:02,2022-10-07T23:00:08,2022-10-07T23:01:21,1665176402.0,1665176408.0,1665176481.0,6.0,0,73.0,300
220,Equipo3_1,Confidential,realtime,fpga altera,2022-10-07T23:00:04,2022-10-07T23:00:06,2022-10-07T23:01:19,1665176404.0,1665176406.0,1665176479.0,2.0,0,73.0,300
221,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T00:05:24,2022-10-08T00:06:37,2022-10-08T00:06:42,1665180324.0,1665180397.0,1665180402.0,73.0,,5.0,300
222,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T00:05:26,2022-10-08T00:06:32,2022-10-08T00:06:42,1665180326.0,1665180392.0,1665180402.0,66.0,0,10.0,300
223,Equipo4_2,Confidential,ide,fpga altera,2022-10-08T00:47:55,2022-10-08T00:47:56,2022-10-08T05:48:40,1665182875.0,1665182876.0,1665200920.0,1.0,,18044.0,300
224,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T01:00:37,2022-10-08T01:01:49,2022-10-08T01:02:06,1665183637.0,1665183709.0,1665183726.0,72.0,0,17.0,300
225,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T01:00:38,2022-10-08T01:01:44,2022-10-08T01:02:04,1665183638.0,1665183704.0,1665183724.0,66.0,0,20.0,300
226,Equipo3_1,Confidential,ide,fpga altera,2022-10-08T01:17:49,2022-10-08T01:17:49,2022-10-08T02:10:05,1665184669.0,1665184669.0,1665187805.0,0.0,,3136.0,300
227,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T01:18:13,2022-10-08T01:18:18,2022-10-08T01:20:27,1665184693.0,1665184698.0,1665184827.0,5.0,0,129.0,300
228,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T01:18:14,2022-10-08T01:18:17,2022-10-08T01:20:23,1665184694.0,1665184697.0,1665184823.0,3.0,0,126.0,300
229,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T01:20:17,2022-10-08T01:20:21,2022-10-08T01:23:27,1665184817.0,1665184821.0,1665185007.0,4.0,0,186.0,300
230,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T01:20:18,2022-10-08T01:20:20,2022-10-08T01:23:24,1665184818.0,1665184820.0,1665185004.0,2.0,0,184.0,300
231,Equipo3_1,Confidential,ide,fpga altera,2022-10-08T02:01:43,2022-10-08T02:01:43,2022-10-08T03:12:01,1665187303.0,1665187303.0,1665191521.0,0.0,,4218.0,300
232,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T02:05:32,2022-10-08T02:05:40,2022-10-08T02:07:36,1665187532.0,1665187540.0,1665187656.0,8.0,0,116.0,300
234,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T02:05:37,2022-10-08T02:05:40,2022-10-08T02:07:34,1665187537.0,1665187540.0,1665187654.0,3.0,0,114.0,300
235,Equipo3_2,Confidential,ide,fpga altera,2022-10-08T02:18:30,2022-10-08T02:18:31,2022-10-08T03:26:48,1665188310.0,1665188311.0,1665192408.0,1.0,,4097.0,300
236,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-08T02:19:40,2022-10-08T02:19:44,2022-10-08T02:20:47,1665188380.0,1665188384.0,1665188447.0,4.0,0,63.0,300
237,Equipo3_2,Confidential,realtime,fpga altera,2022-10-08T02:19:41,2022-10-08T02:19:43,2022-10-08T02:20:46,1665188381.0,1665188383.0,1665188446.0,2.0,0,63.0,300
238,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T02:26:18,2022-10-08T02:26:22,2022-10-08T02:28:47,1665188778.0,1665188782.0,1665188927.0,4.0,0,145.0,300
239,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T02:26:18,2022-10-08T02:26:21,2022-10-08T02:28:45,1665188778.0,1665188781.0,1665188925.0,3.0,0,144.0,300
240,Equipo3_1,Confidential,aggregator,fpga altera,2022-10-08T02:31:33,2022-10-08T02:31:39,2022-10-08T02:34:43,1665189093.0,1665189099.0,1665189283.0,6.0,0,184.0,300
241,Equipo3_1,Confidential,realtime,fpga altera,2022-10-08T02:31:34,2022-10-08T02:31:39,2022-10-08T02:34:43,1665189094.0,1665189099.0,1665189283.0,5.0,0,184.0,300
242,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-08T03:05:41,2022-10-08T03:05:45,2022-10-08T03:07:51,1665191141.0,1665191145.0,1665191271.0,4.0,0,126.0,300
243,Equipo3_2,Confidential,realtime,fpga altera,2022-10-08T03:05:42,2022-10-08T03:05:44,2022-10-08T03:07:48,1665191142.0,1665191144.0,1665191268.0,2.0,0,124.0,300
244,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-08T03:11:17,2022-10-08T03:11:21,2022-10-08T03:12:34,1665191477.0,1665191481.0,1665191554.0,4.0,,73.0,300
245,Equipo3_2,Confidential,realtime,fpga altera,2022-10-08T03:11:18,2022-10-08T03:11:21,2022-10-08T03:12:34,1665191478.0,1665191481.0,1665191554.0,3.0,0,73.0,300
246,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-08T03:12:45,2022-10-08T03:12:53,2022-10-08T03:14:38,1665191565.0,1665191573.0,1665191678.0,8.0,0,105.0,300
247,Equipo3_2,Confidential,realtime,fpga altera,2022-10-08T03:12:47,2022-10-08T03:12:51,2022-10-08T03:14:36,1665191567.0,1665191571.0,1665191676.0,4.0,0,105.0,300
248,Equipo3_2,Confidential,aggregator,fpga altera,2022-10-08T03:15:15,2022-10-08T03:15:18,2022-10-08T03:17:56,1665191715.0,1665191718.0,1665191876.0,3.0,,158.0,300
249,Equipo3_2,Confidential,realtime,fpga altera,2022-10-08T03:15:16,2022-10-08T03:15:18,2022-10-08T03:17:53,1665191716.0,1665191718.0,1665191873.0,2.0,0,155.0,300
250,Equipo5_3,Confidential,ide,fpga altera,2022-10-08T03:52:23,2022-10-08T03:52:24,2022-10-08T06:06:50,1665193943.0,1665193944.0,1665202010.0,1.0,,8066.0,300
251,Equipo4_2,Confidential,ide,fpga altera,2022-10-08T05:49:27,2022-10-08T05:49:28,2022-10-08T07:21:49,1665200967.0,1665200968.0,1665206509.0,1.0,,5541.0,300
252,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:12:44,2022-10-08T06:12:49,2022-10-08T06:13:25,1665202364.0,1665202369.0,1665202405.0,5.0,,36.0,300
253,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:12:45,2022-10-08T06:12:48,2022-10-08T06:13:21,1665202365.0,1665202368.0,1665202401.0,3.0,0,33.0,300
254,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:21:46,2022-10-08T06:21:50,2022-10-08T06:22:37,1665202906.0,1665202910.0,1665202957.0,4.0,0,47.0,300
255,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:21:46,2022-10-08T06:21:49,2022-10-08T06:22:32,1665202906.0,1665202909.0,1665202952.0,3.0,0,43.0,300
256,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:23:46,2022-10-08T06:23:51,2022-10-08T06:24:48,1665203026.0,1665203031.0,1665203088.0,5.0,0,57.0,300
257,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:23:46,2022-10-08T06:23:50,2022-10-08T06:24:43,1665203026.0,1665203030.0,1665203083.0,4.0,0,53.0,300
258,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:24:53,2022-10-08T06:24:57,2022-10-08T06:26:23,1665203093.0,1665203097.0,1665203183.0,4.0,0,86.0,300
259,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:24:54,2022-10-08T06:24:57,2022-10-08T06:26:20,1665203094.0,1665203097.0,1665203180.0,3.0,0,83.0,300
260,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:27:07,2022-10-08T06:27:12,2022-10-08T06:27:49,1665203227.0,1665203232.0,1665203269.0,5.0,0,37.0,300
261,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:27:09,2022-10-08T06:27:11,2022-10-08T06:27:44,1665203229.0,1665203231.0,1665203264.0,2.0,0,33.0,300
262,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:35:28,2022-10-08T06:35:31,2022-10-08T06:36:08,1665203728.0,1665203731.0,1665203768.0,3.0,0,37.0,300
263,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:35:28,2022-10-08T06:35:31,2022-10-08T06:36:04,1665203728.0,1665203731.0,1665203764.0,3.0,0,33.0,300
264,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:44:57,2022-10-08T06:45:01,2022-10-08T06:46:36,1665204297.0,1665204301.0,1665204396.0,4.0,0,95.0,300
265,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:44:57,2022-10-08T06:45:00,2022-10-08T06:46:33,1665204297.0,1665204300.0,1665204393.0,3.0,0,93.0,300
266,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:47:43,2022-10-08T06:47:52,2022-10-08T06:49:05,1665204463.0,1665204472.0,1665204545.0,9.0,0,73.0,300
268,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:47:48,2022-10-08T06:47:51,2022-10-08T06:49:04,1665204468.0,1665204471.0,1665204544.0,3.0,0,73.0,300
269,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:50:23,2022-10-08T06:50:30,2022-10-08T06:51:37,1665204623.0,1665204630.0,1665204697.0,7.0,0,67.0,300
271,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:50:26,2022-10-08T06:50:29,2022-10-08T06:51:34,1665204626.0,1665204629.0,1665204694.0,3.0,0,65.0,300
272,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:55:27,2022-10-08T06:55:31,2022-10-08T06:56:24,1665204927.0,1665204931.0,1665204984.0,4.0,0,53.0,300
273,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:55:28,2022-10-08T06:55:31,2022-10-08T06:56:24,1665204928.0,1665204931.0,1665204984.0,3.0,0,53.0,300
274,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:58:11,2022-10-08T06:58:15,2022-10-08T06:58:58,1665205091.0,1665205095.0,1665205138.0,4.0,0,43.0,300
275,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:58:12,2022-10-08T06:58:14,2022-10-08T06:58:57,1665205092.0,1665205094.0,1665205137.0,2.0,0,43.0,300
276,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T06:58:54,2022-10-08T06:58:57,2022-10-08T07:00:14,1665205134.0,1665205137.0,1665205214.0,3.0,0,77.0,300
277,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T06:58:54,2022-10-08T06:58:56,2022-10-08T07:00:09,1665205134.0,1665205136.0,1665205209.0,2.0,0,73.0,300
278,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T07:04:23,2022-10-08T07:04:27,2022-10-08T07:07:36,1665205463.0,1665205467.0,1665205656.0,4.0,0,189.0,300
279,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T07:04:23,2022-10-08T07:04:25,2022-10-08T07:07:32,1665205463.0,1665205465.0,1665205652.0,2.0,0,187.0,300
280,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-08T07:07:38,2022-10-08T07:07:46,2022-10-08T07:09:45,1665205658.0,1665205666.0,1665205785.0,8.0,0,119.0,300
282,Equipo4_2,Confidential,realtime,fpga altera,2022-10-08T07:07:42,2022-10-08T07:07:45,2022-10-08T07:09:41,1665205662.0,1665205665.0,1665205781.0,3.0,0,116.0,300
283,Equipo4_2,Confidential,ide,fpga altera,2022-10-08T16:00:23,2022-10-08T16:00:23,2022-10-08T16:10:35,1665237623.0,1665237623.0,1665238235.0,0.0,,612.0,300
284,Equipo2_3,Confidential,ide,fpga altera,2022-10-13T03:18:04,2022-10-13T03:18:04,2022-10-13T04:18:20,1665623884.0,1665623884.0,1665627500.0,0.0,,3616.0,300
285,Equipo2_3,Confidential,aggregator,fpga altera,2022-10-13T03:41:30,2022-10-13T03:41:34,2022-10-13T03:43:16,1665625290.0,1665625294.0,1665625396.0,4.0,0,102.0,300
286,Equipo2_3,Confidential,realtime,fpga altera,2022-10-13T03:41:30,2022-10-13T03:41:33,2022-10-13T03:43:16,1665625290.0,1665625293.0,1665625396.0,3.0,0,103.0,300
287,Equipo2_3,Confidential,aggregator,fpga altera,2022-10-13T03:44:26,2022-10-13T03:44:30,2022-10-13T03:47:39,1665625466.0,1665625470.0,1665625659.0,4.0,0,189.0,300
288,Equipo2_3,Confidential,realtime,fpga altera,2022-10-13T03:44:27,2022-10-13T03:44:30,2022-10-13T03:47:34,1665625467.0,1665625470.0,1665625654.0,3.0,0,184.0,300
289,Equipo2_3,Confidential,aggregator,fpga altera,2022-10-13T03:48:32,2022-10-13T03:48:58,2022-10-13T03:50:33,1665625712.0,1665625738.0,1665625833.0,26.0,0,95.0,300
292,Equipo2_3,Confidential,realtime,fpga altera,2022-10-13T03:48:54,2022-10-13T03:48:57,2022-10-13T03:50:33,1665625734.0,1665625737.0,1665625833.0,3.0,0,96.0,300
293,Equipo2_3,Confidential,aggregator,fpga altera,2022-10-13T04:02:08,2022-10-13T04:02:16,2022-10-13T04:03:28,1665626528.0,1665626536.0,1665626608.0,8.0,0,72.0,300
295,Equipo2_3,Confidential,realtime,fpga altera,2022-10-13T04:02:11,2022-10-13T04:02:14,2022-10-13T04:03:27,1665626531.0,1665626534.0,1665626607.0,3.0,0,73.0,300
296,Equipo1_1,Confidential,ide,fpga altera,2022-10-13T16:08:14,2022-10-13T16:08:14,2022-10-13T17:58:34,1665670094.0,1665670094.0,1665676714.0,0.0,,6620.0,300
297,Equipo3_2,Confidential,ide,fpga altera,2022-10-13T16:14:43,2022-10-13T16:14:43,2022-10-13T18:05:03,1665670483.0,1665670483.0,1665677103.0,0.0,,6620.0,300
298,Equipo5_1,Confidential,ide,fpga altera,2022-10-14T15:13:24,2022-10-14T15:13:24,2022-10-14T15:29:36,1665753204.0,1665753204.0,1665754176.0,0.0,,972.0,300
299,Equipo5_1,Confidential,ide,fpga altera,2022-10-14T15:18:35,2022-10-14T15:18:36,2022-10-14T15:28:47,1665753515.0,1665753516.0,1665754127.0,1.0,,611.0,300
300,Equipo5_1,Confidential,ide,fpga altera,2022-10-14T15:19:22,2022-10-14T15:19:23,2022-10-14T15:19:33,1665753562.0,1665753563.0,1665753573.0,1.0,,10.0,300
301,Equipo5_1,Confidential,ide,fpga altera,2022-10-14T15:19:47,2022-10-14T15:19:47,2022-10-14T17:02:06,1665753587.0,1665753587.0,1665759726.0,0.0,,6139.0,300
302,Equipo4_2,Confidential,ide,fpga altera,2022-10-14T15:25:07,2022-10-14T15:25:08,2022-10-14T17:45:31,1665753907.0,1665753908.0,1665762331.0,1.0,,8423.0,300
303,Equipo4_2,Confidential,aggregator,fpga altera,2022-10-14T15:46:19,2022-10-14T15:46:23,2022-10-14T15:47:57,1665755179.0,1665755183.0,1665755277.0,4.0,0,94.0,300
304,Equipo4_2,Confidential,realtime,fpga altera,2022-10-14T15:46:19,2022-10-14T15:46:22,2022-10-14T15:47:56,1665755179.0,1665755182.0,1665755276.0,3.0,0,94.0,300
305,Equipo5_1,Confidential,aggregator,fpga altera,2022-10-14T16:28:40,2022-10-14T16:28:47,2022-10-14T16:31:34,1665757720.0,1665757727.0,1665757894.0,7.0,0,167.0,300
306,Equipo5_1,Confidential,realtime,fpga altera,2022-10-14T16:28:42,2022-10-14T16:28:46,2022-10-14T16:31:33,1665757722.0,1665757726.0,1665757893.0,4.0,0,167.0,300
307,Equipo5_1,Confidential,aggregator,fpga altera,2022-10-14T16:32:58,2022-10-14T16:33:05,2022-10-14T16:35:32,1665757978.0,1665757985.0,1665758132.0,7.0,0,147.0,300
